*Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
1700.000000	0.481065  	1700.000000	0.356346  	1700.000000	0.364093  	1700.000000	0.35469   	1700.000000	0.356317  	1700.000000	2.83005e-05
1750.000000	0.480924  	1750.000000	0.356137  	1750.000000	0.363608  	1750.000000	0.354236  	1750.000000	0.35611   	1750.000000	2.75533e-05
1800.000000	0.480953  	1800.000000	0.356024  	1800.000000	0.363203  	1800.000000	0.353857  	1800.000000	0.355998  	1800.000000	2.6846e-05
1850.000000	0.48114   	1850.000000	0.355999  	1850.000000	0.36287   	1850.000000	0.353544  	1850.000000	0.355972  	1850.000000	2.61754e-05
1900.000000	0.481474  	1900.000000	0.356053  	1900.000000	0.362602  	1900.000000	0.353292  	1900.000000	0.356028  	1900.000000	2.55386e-05
1950.000000	0.481944  	1950.000000	0.356183  	1950.000000	0.362391  	1950.000000	0.353095  	1950.000000	0.356158  	1950.000000	2.49332e-05
2000.000000	0.482542  	2000.000000	0.356381  	2000.000000	0.362232  	2000.000000	0.352948  	2000.000000	0.356356  	2000.000000	2.43568e-05
2100.000000	0.484087  	2100.000000	0.356964  	2100.000000	0.362046  	2100.000000	0.352787  	2100.000000	0.35694   	2100.000000	2.32831e-05
2200.000000	0.486052  	2200.000000	0.357768  	2200.000000	0.362011  	2200.000000	0.352776  	2200.000000	0.357745  	2200.000000	2.23032e-05
2300.000000	0.488387  	2300.000000	0.358764  	2300.000000	0.362105  	2300.000000	0.352891  	2300.000000	0.358742  	2300.000000	2.14052e-05
2400.000000	0.491052  	2400.000000	0.359928  	2400.000000	0.362306  	2400.000000	0.353111  	2400.000000	0.359907  	2400.000000	2.05791e-05
2500.000000	0.494014  	2500.000000	0.361239  	2500.000000	0.362598  	2500.000000	0.353418  	2500.000000	0.36122   	2500.000000	1.98165e-05
2600.000000	0.497242  	2600.000000	0.362682  	2600.000000	0.362965  	2600.000000	0.3538    	2600.000000	0.362663  	2600.000000	1.91103e-05
2700.000000	0.500712  	2700.000000	0.36424   	2700.000000	0.363394  	2700.000000	0.354242  	2700.000000	0.364222  	2700.000000	1.84544e-05
2800.000000	0.504402  	2800.000000	0.365902  	2800.000000	0.363875  	2800.000000	0.354737  	2800.000000	0.365884  	2800.000000	1.78434e-05
2900.000000	0.508294  	2900.000000	0.367656  	2900.000000	0.364398  	2900.000000	0.355275  	2900.000000	0.367638  	2900.000000	1.7273e-05
3000.000000	0.512371  	3000.000000	0.369493  	3000.000000	0.364957  	3000.000000	0.35585   	3000.000000	0.369476  	3000.000000	1.67392e-05
3200.000000	0.521025  	3200.000000	0.373384  	3200.000000	0.366161  	3200.000000	0.357085  	3200.000000	0.373368  	3200.000000	1.57678e-05
3400.000000	0.53027   	3400.000000	0.377521  	3400.000000	0.367453  	3400.000000	0.358404  	3400.000000	0.377506  	3400.000000	1.49064e-05
3600.000000	0.54003   	3600.000000	0.381861  	3600.000000	0.368806  	3600.000000	0.35978   	3600.000000	0.381847  	3600.000000	1.41372e-05
3800.000000	0.550247  	3800.000000	0.386372  	3800.000000	0.370199  	3800.000000	0.361191  	3800.000000	0.386359  	3800.000000	1.34459e-05
4000.000000	0.560873  	4000.000000	0.391026  	4000.000000	0.371616  	4000.000000	0.362622  	4000.000000	0.391013  	4000.000000	1.28212e-05
4200.000000	0.571868  	4200.000000	0.395801  	4200.000000	0.373044  	4200.000000	0.364062  	4200.000000	0.395789  	4200.000000	1.22537e-05
4400.000000	0.583201  	4400.000000	0.40068   	4400.000000	0.374472  	4400.000000	0.365501  	4400.000000	0.400669  	4400.000000	1.17359e-05
4600.000000	0.594844  	4600.000000	0.405649  	4600.000000	0.375894  	4600.000000	0.366934  	4600.000000	0.405638  	4600.000000	1.12615e-05
4800.000000	0.606775  	4800.000000	0.410695  	4800.000000	0.377305  	4800.000000	0.368356  	4800.000000	0.410684  	4800.000000	1.08252e-05
5000.000000	0.618975  	5000.000000	0.415807  	5000.000000	0.378701  	5000.000000	0.369762  	5000.000000	0.415797  	5000.000000	1.04225e-05
5250.000000	0.634578  	5250.000000	0.42228   	5250.000000	0.380421  	5250.000000	0.371494  	5250.000000	0.42227   	5250.000000	9.96063e-06
5500.000000	0.650551  	5500.000000	0.428829  	5500.000000	0.382109  	5500.000000	0.373196  	5500.000000	0.428819  	5500.000000	9.53925e-06
6000.000000	0.683517  	6000.000000	0.442116  	6000.000000	0.385384  	6000.000000	0.376495  	6000.000000	0.442107  	6000.000000	8.7981e-06
6500.000000	0.717736  	6500.000000	0.455597  	6500.000000	0.38852   	6500.000000	0.379653  	6500.000000	0.455588  	6500.000000	8.167e-06
7000.000000	0.753108  	7000.000000	0.469222  	7000.000000	0.391515  	7000.000000	0.382667  	7000.000000	0.469214  	7000.000000	7.62291e-06
7500.000000	0.789559  	7500.000000	0.482955  	7500.000000	0.394351  	7500.000000	0.385543  	7500.000000	0.482948  	7500.000000	7.14884e-06
8000.000000	0.827034  	8000.000000	0.496769  	8000.000000	0.397082  	8000.000000	0.388287  	8000.000000	0.496763  	8000.000000	6.73196e-06
8500.000000	0.865491  	8500.000000	0.510645  	8500.000000	0.399688  	8500.000000	0.390906  	8500.000000	0.510639  	8500.000000	6.36242e-06
9000.000000	0.904896  	9000.000000	0.524567  	9000.000000	0.402163  	9000.000000	0.393409  	9000.000000	0.524561  	9000.000000	6.03251e-06
9500.000000	0.945223  	9500.000000	0.538523  	9500.000000	0.404534  	9500.000000	0.395802  	9500.000000	0.538517  	9500.000000	5.73612e-06
10000.000000	0.986453  	10000.000000	0.552504  	10000.000000	0.406812  	10000.000000	0.398094  	10000.000000	0.552499  	10000.000000	5.46834e-06
11000.000000	1.07155   	11000.000000	0.580513  	11000.000000	0.411081  	11000.000000	0.402398  	11000.000000	0.580508  	11000.000000	5.00335e-06
12000.000000	1.16009   	12000.000000	0.608553  	12000.000000	0.414991  	12000.000000	0.40637   	12000.000000	0.608548  	12000.000000	4.6133e-06
13000.000000	1.25201   	13000.000000	0.636596  	13000.000000	0.418614  	13000.000000	0.410052  	13000.000000	0.636591  	13000.000000	4.28127e-06
14000.000000	1.34726   	14000.000000	0.664623  	14000.000000	0.422004  	14000.000000	0.41348   	14000.000000	0.664619  	14000.000000	3.9951e-06
15000.000000	1.44581   	15000.000000	0.692624  	15000.000000	0.42518   	15000.000000	0.416683  	15000.000000	0.692621  	15000.000000	3.74582e-06
16000.000000	1.54765   	16000.000000	0.720591  	16000.000000	0.428144  	16000.000000	0.419687  	16000.000000	0.720587  	16000.000000	3.52667e-06
17000.000000	1.65276   	17000.000000	0.748518  	17000.000000	0.430912  	17000.000000	0.422512  	17000.000000	0.748514  	17000.000000	3.33245e-06
18000.000000	1.76113   	18000.000000	0.776401  	18000.000000	0.433505  	18000.000000	0.425178  	18000.000000	0.776398  	18000.000000	3.15909e-06
19000.000000	1.87277   	19000.000000	0.80424   	19000.000000	0.435942  	19000.000000	0.427701  	19000.000000	0.804237  	19000.000000	3.00338e-06
20000.000000	1.98767   	20000.000000	0.832032  	20000.000000	0.438242  	20000.000000	0.430093  	20000.000000	0.832029  	20000.000000	2.86272e-06
21000.000000	2.10585   	21000.000000	0.859778  	21000.000000	0.440431  	21000.000000	0.432367  	21000.000000	0.859775  	21000.000000	2.73502e-06
22000.000000	2.22731   	22000.000000	0.887476  	22000.000000	0.442539  	22000.000000	0.434534  	22000.000000	0.887474  	22000.000000	2.61854e-06
23000.000000	2.35205   	23000.000000	0.915128  	23000.000000	0.444531  	23000.000000	0.436602  	23000.000000	0.915126  	23000.000000	2.51186e-06
24000.000000	2.48009   	24000.000000	0.942734  	24000.000000	0.446419  	24000.000000	0.438579  	24000.000000	0.942731  	24000.000000	2.41378e-06
25000.000000	2.61144   	25000.000000	0.970294  	25000.000000	0.448229  	25000.000000	0.440473  	25000.000000	0.970292  	25000.000000	2.32328e-06
26000.000000	2.7461    	26000.000000	0.997809  	26000.000000	0.449961  	26000.000000	0.44229   	26000.000000	0.997807  	26000.000000	2.23952e-06
27000.000000	2.88411   	27000.000000	1.02528   	27000.000000	0.451613  	27000.000000	0.444036  	27000.000000	1.02528   	27000.000000	2.16176e-06
28000.000000	3.02545   	28000.000000	1.05271   	28000.000000	0.453195  	28000.000000	0.445716  	28000.000000	1.05271   	28000.000000	2.08937e-06
29000.000000	3.17016   	29000.000000	1.0801    	29000.000000	0.454713  	29000.000000	0.447333  	29000.000000	1.08009   	29000.000000	2.02181e-06
30000.000000	3.31825   	30000.000000	1.10744   	30000.000000	0.456173  	30000.000000	0.448894  	30000.000000	1.10744   	30000.000000	1.95861e-06
32000.000000	3.62461   	32000.000000	1.16201   	32000.000000	0.458935  	32000.000000	0.451856  	32000.000000	1.16201   	32000.000000	1.84368e-06
34000.000000	3.94467   	34000.000000	1.21643   	34000.000000	0.461504  	34000.000000	0.454629  	34000.000000	1.21642   	34000.000000	1.74184e-06
36000.000000	4.27856   	36000.000000	1.27069   	36000.000000	0.46389   	36000.000000	0.457235  	36000.000000	1.27069   	36000.000000	1.65096e-06
38000.000000	4.62641   	38000.000000	1.32482   	38000.000000	0.466108  	38000.000000	0.45969   	38000.000000	1.32482   	38000.000000	1.56935e-06
40000.000000	4.98838   	40000.000000	1.37881   	40000.000000	0.468179  	40000.000000	0.462012  	40000.000000	1.37881   	40000.000000	1.49564e-06
42000.000000	5.3646    	42000.000000	1.43268   	42000.000000	0.470124  	42000.000000	0.464213  	42000.000000	1.43268   	42000.000000	1.42872e-06
44000.000000	5.75522   	44000.000000	1.48642   	44000.000000	0.471959  	44000.000000	0.466304  	44000.000000	1.48642   	44000.000000	1.3677e-06
46000.000000	6.16039   	46000.000000	1.54004   	46000.000000	0.4737    	46000.000000	0.468296  	46000.000000	1.54004   	46000.000000	1.31182e-06
48000.000000	6.58027   	48000.000000	1.59355   	48000.000000	0.475351  	48000.000000	0.470197  	48000.000000	1.59355   	48000.000000	1.26045e-06
50000.000000	7.01501   	50000.000000	1.64695   	50000.000000	0.476906  	50000.000000	0.472015  	50000.000000	1.64695   	50000.000000	1.21306e-06
